gene	cell_type	percent_variance_unique	percent_variance_all_composition	raw_logFC	raw_FDR
CLMN	fibroblast	0.1581769268665	19.9349132795422	-2.14795377375959	4.69497568269109e-129
CLMN	immune	0.00314173100818726	19.9349132795422	-2.14795377375959	4.69497568269109e-129
CLMN	muscle	0.384504009466704	19.9349132795422	-2.14795377375959	4.69497568269109e-129
CLMN	other_parenchymal	0.822279122022695	19.9349132795422	-2.14795377375959	4.69497568269109e-129
CLMN	thyroid_epithelial	0.0596467486516475	19.9349132795422	-2.14795377375959	4.69497568269109e-129
CLUL1	endothelial	0.220144070825512	5.93321912728989	-2.32402734832126	1.19335461403601e-124
CLUL1	fibroblast	0.772424778739053	5.93321912728989	-2.32402734832126	1.19335461403601e-124
CLUL1	immune	3.67948770452353	5.93321912728989	-2.32402734832126	1.19335461403601e-124
CLUL1	muscle	0.167172529390317	5.93321912728989	-2.32402734832126	1.19335461403601e-124
CLUL1	other_parenchymal	0.000364303642715968	5.93321912728989	-2.32402734832126	1.19335461403601e-124
CLUL1	thyroid_epithelial	0.11520011092974	5.93321912728989	-2.32402734832126	1.19335461403601e-124
CNTN5	endothelial	1.15643789972816	4.470365872	-4.2377330368486	2.88686792948994e-175
CNTN5	fibroblast	0.000949029905049078	4.470365872	-4.2377330368486	2.88686792948994e-175
CNTN5	immune	0.539098471879251	4.470365872	-4.2377330368486	2.88686792948994e-175
CNTN5	muscle	0.116367224714382	4.470365872	-4.2377330368486	2.88686792948994e-175
CNTN5	other_parenchymal	0.784453500859855	4.470365872	-4.2377330368486	2.88686792948994e-175
CNTN5	thyroid_epithelial	1.14972055715517	4.470365872	-4.2377330368486	2.88686792948994e-175
CWH43	endothelial	3.09381435620969	7.89510036646473	-4.35331386200385	1.54764976272835e-146
CWH43	fibroblast	0.309337138681963	7.89510036646473	-4.35331386200385	1.54764976272835e-146
CWH43	immune	0.100731166614881	7.89510036646473	-4.35331386200385	1.54764976272835e-146
CWH43	muscle	0.0286907324948611	7.89510036646473	-4.35331386200385	1.54764976272835e-146
CWH43	other_parenchymal	0.491279787055205	7.89510036646473	-4.35331386200385	1.54764976272835e-146
CWH43	thyroid_epithelial	3.64984258133997	7.89510036646473	-4.35331386200385	1.54764976272835e-146
CYP7B1	endothelial	0.630228506643055	13.2084738319942	-1.89082331334664	2.66425054953607e-129
CYP7B1	fibroblast	0.0360975376767828	13.2084738319942	-1.89082331334664	2.66425054953607e-129
CYP7B1	immune	0.679272482577512	13.2084738319942	-1.89082331334664	2.66425054953607e-129
CYP7B1	muscle	0.463276368749593	13.2084738319942	-1.89082331334664	2.66425054953607e-129
CYP7B1	other_parenchymal	7.03523067152407	13.2084738319942	-1.89082331334664	2.66425054953607e-129
CYP7B1	thyroid_epithelial	0.0824956526549401	13.2084738319942	-1.89082331334664	2.66425054953607e-129
DCDC1	endothelial	0.16714887464904	9.59805160897525	-2.15494361013937	1.88105336549124e-125
DCDC1	fibroblast	0.538300691710325	9.59805160897525	-2.15494361013937	1.88105336549124e-125
DCDC1	immune	5.57248649223593	9.59805160897525	-2.15494361013937	1.88105336549124e-125
DCDC1	muscle	2.89519158193042e-05	9.59805160897525	-2.15494361013937	1.88105336549124e-125
DCDC1	other_parenchymal	0.491777993863261	9.59805160897525	-2.15494361013937	1.88105336549124e-125
DCDC1	thyroid_epithelial	2.04626670197864	9.59805160897525	-2.15494361013937	1.88105336549124e-125
DGKI	endothelial	6.06015252758459	18.5283244668518	-3.69889116619589	1.16732643268173e-128
DGKI	fibroblast	0.783427684265578	18.5283244668518	-3.69889116619589	1.16732643268173e-128
DGKI	immune	1.33881200339054	18.5283244668518	-3.69889116619589	1.16732643268173e-128
DGKI	muscle	0.650790835592492	18.5283244668518	-3.69889116619589	1.16732643268173e-128
DGKI	other_parenchymal	2.71676040316014	18.5283244668518	-3.69889116619589	1.16732643268173e-128
DGKI	thyroid_epithelial	5.30762048918188	18.5283244668518	-3.69889116619589	1.16732643268173e-128
DIO2-AS1	endothelial	2.79734604830678	10.1266322957459	-3.42322228113486	4.11927040530453e-126
DIO2-AS1	fibroblast	1.47814427622028	10.1266322957459	-3.42322228113486	4.11927040530453e-126
DIO2-AS1	immune	0.384073094806265	10.1266322957459	-3.42322228113486	4.11927040530453e-126
DIO2-AS1	muscle	1.04400874954895	10.1266322957459	-3.42322228113486	4.11927040530453e-126
DIO2-AS1	other_parenchymal	2.3210442027927	10.1266322957459	-3.42322228113486	4.11927040530453e-126
DIO2-AS1	thyroid_epithelial	0.27728222331515	10.1266322957459	-3.42322228113486	4.11927040530453e-126
DIRAS2	endothelial	10.1995792655161	20.2899108925594	-3.28627711605643	1.0699676306917e-129
DIRAS2	fibroblast	6.56875884459522	20.2899108925594	-3.28627711605643	1.0699676306917e-129
DIRAS2	immune	0.789572377571245	20.2899108925594	-3.28627711605643	1.0699676306917e-129
DIRAS2	muscle	0.37944416994837	20.2899108925594	-3.28627711605643	1.0699676306917e-129
DIRAS2	other_parenchymal	0.0379864560052452	20.2899108925594	-3.28627711605643	1.0699676306917e-129
DIRAS2	thyroid_epithelial	0.542218752972932	20.2899108925594	-3.28627711605643	1.0699676306917e-129
DLG2	endothelial	6.22264280063265	9.24286444154447	-3.53714071258355	2.92179390608606e-184
DLG2	fibroblast	0.228231883387426	9.24286444154447	-3.53714071258355	2.92179390608606e-184
DLG2	immune	0.0162771203717888	9.24286444154447	-3.53714071258355	2.92179390608606e-184
DLG2	muscle	0.986616465205404	9.24286444154447	-3.53714071258355	2.92179390608606e-184
DLG2	other_parenchymal	0.0142472339193786	9.24286444154447	-3.53714071258355	2.92179390608606e-184
DLG2	thyroid_epithelial	0.0867389484895593	9.24286444154447	-3.53714071258355	2.92179390608606e-184
DPP6	endothelial	6.38470157288555	10.6621436465465	-5.79909066788557	4.46925243535811e-147
DPP6	fibroblast	0.049395210361098	10.6621436465465	-5.79909066788557	4.46925243535811e-147
DPP6	immune	0.110292241087997	10.6621436465465	-5.79909066788557	4.46925243535811e-147
DPP6	muscle	0.0241535400695032	10.6621436465465	-5.79909066788557	4.46925243535811e-147
DPP6	other_parenchymal	0.700841208537315	10.6621436465465	-5.79909066788557	4.46925243535811e-147
DPP6	thyroid_epithelial	0.0372952422999511	10.6621436465465	-5.79909066788557	4.46925243535811e-147
ECE1	endothelial	2.44379898050113	11.6504043170058	1.63412745419971	7.50128861398552e-135
ECE1	fibroblast	3.38747813290053	11.6504043170058	1.63412745419971	7.50128861398552e-135
ECE1	immune	0.449552135677494	11.6504043170058	1.63412745419971	7.50128861398552e-135
ECE1	muscle	0.194981436060911	11.6504043170058	1.63412745419971	7.50128861398552e-135
ECE1	other_parenchymal	0.205216211464719	11.6504043170058	1.63412745419971	7.50128861398552e-135
ECE1	thyroid_epithelial	2.74990502173359	11.6504043170058	1.63412745419971	7.50128861398552e-135
ELMO1-AS1	endothelial	10.1601791408584	20.2083317260264	-2.79358462910421	8.91278894578912e-149
ELMO1-AS1	fibroblast	0.608118555868591	20.2083317260264	-2.79358462910421	8.91278894578912e-149
ELMO1-AS1	immune	0.0135498552866398	20.2083317260264	-2.79358462910421	8.91278894578912e-149
ELMO1-AS1	muscle	0.67724294483107	20.2083317260264	-2.79358462910421	8.91278894578912e-149
ELMO1-AS1	other_parenchymal	3.10881349114428	20.2083317260264	-2.79358462910421	8.91278894578912e-149
ELMO1-AS1	thyroid_epithelial	0.281836399486023	20.2083317260264	-2.79358462910421	8.91278894578912e-149
ENTPD1	endothelial	0.345819024076901	2.39269164483928	2.91192203836332	1.51399616711263e-165
ENTPD1	fibroblast	0.0302427529817452	2.39269164483928	2.91192203836332	1.51399616711263e-165
ENTPD1	immune	0.257639294019842	2.39269164483928	2.91192203836332	1.51399616711263e-165
ENTPD1	muscle	0.101624443569993	2.39269164483928	2.91192203836332	1.51399616711263e-165
ENTPD1	other_parenchymal	0.147296238163455	2.39269164483928	2.91192203836332	1.51399616711263e-165
ENTPD1	thyroid_epithelial	2.08051843364291	2.39269164483928	2.91192203836332	1.51399616711263e-165
EPS8	endothelial	2.72363521460043	5.10464117344964	2.01843492575051	1.38102734200323e-134
EPS8	fibroblast	1.05512262728127	5.10464117344964	2.01843492575051	1.38102734200323e-134
EPS8	immune	2.22848235089626	5.10464117344964	2.01843492575051	1.38102734200323e-134
EPS8	muscle	0.109698551471642	5.10464117344964	2.01843492575051	1.38102734200323e-134
EPS8	other_parenchymal	0.541243995769257	5.10464117344964	2.01843492575051	1.38102734200323e-134
EPS8	thyroid_epithelial	0.229836496477921	5.10464117344964	2.01843492575051	1.38102734200323e-134
FAM124A	endothelial	8.87847385905559	16.2858623644368	-2.4000945165149	5.8794581944551e-130
FAM124A	fibroblast	2.14617966614585	16.2858623644368	-2.4000945165149	5.8794581944551e-130
FAM124A	immune	1.04396532004021	16.2858623644368	-2.4000945165149	5.8794581944551e-130
FAM124A	muscle	0.389792381959374	16.2858623644368	-2.4000945165149	5.8794581944551e-130
FAM124A	other_parenchymal	0.0325425095862196	16.2858623644368	-2.4000945165149	5.8794581944551e-130
FAM124A	thyroid_epithelial	0.0123936794356312	16.2858623644368	-2.4000945165149	5.8794581944551e-130
FN1	endothelial	20.2283477764245	45.2456762986227	5.35486948299148	3.33310944730909e-144
FN1	fibroblast	16.279457006441	45.2456762986227	5.35486948299148	3.33310944730909e-144
FN1	immune	0.270610492808792	45.2456762986227	5.35486948299148	3.33310944730909e-144
FN1	muscle	0.106518968113354	45.2456762986227	5.35486948299148	3.33310944730909e-144
FN1	other_parenchymal	0.482241400892412	45.2456762986227	5.35486948299148	3.33310944730909e-144
FN1	thyroid_epithelial	3.16303788193448	45.2456762986227	5.35486948299148	3.33310944730909e-144
GALNT7	endothelial	12.6089330433234	15.1318435490973	2.26344267321021	7.46373511547336e-141
GALNT7	fibroblast	1.40378106454983	15.1318435490973	2.26344267321021	7.46373511547336e-141
GALNT7	immune	1.19424642028578	15.1318435490973	2.26344267321021	7.46373511547336e-141
GALNT7	muscle	0.287491247221105	15.1318435490973	2.26344267321021	7.46373511547336e-141
GALNT7	other_parenchymal	0.00129645592913907	15.1318435490973	2.26344267321021	7.46373511547336e-141
GALNT7	thyroid_epithelial	5.39293839820312e-06	15.1318435490973	2.26344267321021	7.46373511547336e-141
GHR	endothelial	3.64700888226253	16.7996854473847	-2.25786026500312	2.08615154880664e-141
GHR	fibroblast	2.36208091415036	16.7996854473847	-2.25786026500312	2.08615154880664e-141
GHR	immune	1.05751655893815	16.7996854473847	-2.25786026500312	2.08615154880664e-141
GHR	muscle	1.65665674510084	16.7996854473847	-2.25786026500312	2.08615154880664e-141
GHR	other_parenchymal	2.43582709798363	16.7996854473847	-2.25786026500312	2.08615154880664e-141
GHR	thyroid_epithelial	0.0649292346222314	16.7996854473847	-2.25786026500312	2.08615154880664e-141
GLT8D2	endothelial	4.32784475619639	24.4088160912653	-2.69284110145076	4.00056143250054e-132
GLT8D2	fibroblast	10.4662047080278	24.4088160912653	-2.69284110145076	4.00056143250054e-132
GLT8D2	immune	0.807671429272378	24.4088160912653	-2.69284110145076	4.00056143250054e-132
GLT8D2	muscle	0.902772227821543	24.4088160912653	-2.69284110145076	4.00056143250054e-132
GLT8D2	other_parenchymal	0.889490942077491	24.4088160912653	-2.69284110145076	4.00056143250054e-132
GLT8D2	thyroid_epithelial	0.000936285643003391	24.4088160912653	-2.69284110145076	4.00056143250054e-132
GPC3	endothelial	3.98416535505981	27.0320202055993	-4.26381804297747	3.33565969501599e-136
GPC3	fibroblast	17.0840214991026	27.0320202055993	-4.26381804297747	3.33565969501599e-136
GPC3	immune	0.0131264369401977	27.0320202055993	-4.26381804297747	3.33565969501599e-136
GPC3	muscle	0.524711712101986	27.0320202055993	-4.26381804297747	3.33565969501599e-136
GPC3	other_parenchymal	1.86438152548145e-06	27.0320202055993	-4.26381804297747	3.33565969501599e-136
GPC3	thyroid_epithelial	0.138988648491751	27.0320202055993	-4.26381804297747	3.33565969501599e-136
GPM6A	endothelial	4.38342478506172	7.70344641955809	-3.52940439859166	2.58438579551264e-154
GPM6A	fibroblast	1.37544526791059	7.70344641955809	-3.52940439859166	2.58438579551264e-154
GPM6A	immune	0.6042954349107	7.70344641955809	-3.52940439859166	2.58438579551264e-154
GPM6A	muscle	0.260128250211096	7.70344641955809	-3.52940439859166	2.58438579551264e-154
GPM6A	other_parenchymal	0.00996731903854597	7.70344641955809	-3.52940439859166	2.58438579551264e-154
GPM6A	thyroid_epithelial	0.432325218932291	7.70344641955809	-3.52940439859166	2.58438579551264e-154
IGFBPL1	endothelial	4.34874766016472	7.99127837764481	-4.16986991063809	1.1994773479894e-180
IGFBPL1	fibroblast	0.775072158471517	7.99127837764481	-4.16986991063809	1.1994773479894e-180
IGFBPL1	immune	0.217041965595224	7.99127837764481	-4.16986991063809	1.1994773479894e-180
IGFBPL1	muscle	0.258520048684995	7.99127837764481	-4.16986991063809	1.1994773479894e-180
IGFBPL1	other_parenchymal	0.590601502728538	7.99127837764481	-4.16986991063809	1.1994773479894e-180
IGFBPL1	thyroid_epithelial	0.864528446395556	7.99127837764481	-4.16986991063809	1.1994773479894e-180
IPCEF1	endothelial	5.59713660598244	9.47277705740395	-4.29200929906499	6.35162746815718e-164
IPCEF1	fibroblast	0.426037201681978	9.47277705740395	-4.29200929906499	6.35162746815718e-164
IPCEF1	immune	0.234518317746385	9.47277705740395	-4.29200929906499	6.35162746815718e-164
IPCEF1	muscle	0.174380750623308	9.47277705740395	-4.29200929906499	6.35162746815718e-164
IPCEF1	other_parenchymal	0.969133494271313	9.47277705740395	-4.29200929906499	6.35162746815718e-164
IPCEF1	thyroid_epithelial	1.70321690517489	9.47277705740395	-4.29200929906499	6.35162746815718e-164
