network	algorithm	module	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
panel30	walktrap	4	GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	31/45	236/2116	0.13135593220339	6.17664783427495	12.4336057145277	1.91570919876345e-20	3.23754854591023e-17	8.30612229787932e-19	SHC1/IRS2/CAV2/PIK3CB/ERBB2/PLCG1/EGF/EREG/FYN/ABL1/CD4/LCK/RET/RAPGEF1/VAV2/TGFA/ERBB3/EGFR/IGF1R/PIK3R1/CRK/MET/GRB2/SRC/VAV1/KDR/PIK3CA/SOS1/IRS4/CRKL/PTK2	31
panel30	walktrap	4	GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	33/45	375/2116	0.088	4.13795555555556	9.87266565954734	1.70810141098138e-16	1.44334569227926e-13	3.70298874848787e-15	SHC1/IRS2/CAV2/PIK3CB/ERBB2/CAV1/PLCG1/EGF/EREG/FYN/ABL1/CD4/LCK/RET/RAPGEF1/VAV2/TGFA/ERBB3/EGFR/IGF1R/PIK3R1/CRK/MET/GRB2/SRC/VAV1/KDR/PIK3CA/SOS1/IRS4/CRKL/PTK2/HSP90AB1	33
panel30	walktrap	4	GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	35/45	473/2116	0.0739957716701903	3.4794456189805	9.01857184599545	1.98607691752901e-15	8.65217239456726e-13	2.21976600605401e-14	PRKACA/SHC1/IRS2/CAV2/PIK3CB/ERBB2/CAV1/ZAP70/LAT/PLCG2/EGF/CD36/FYN/ABL1/CD4/LCK/RET/VAV2/TGFA/ERBB3/EGFR/IGF1R/PIK3R1/BTK/CRK/GRB2/SRC/VAV1/KDR/PIK3CA/CD19/SOS1/PTPN6/CRKL/PTK2	35
panel30	walktrap	4	GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	21/45	122/2116	0.172131147540984	8.09398907103825	11.8954053770444	2.04785145433545e-15	8.65217239456726e-13	2.21976600605401e-14	ZAP70/LAT/PLCG1/PLCG2/CD36/FYN/ABL1/CD4/LCK/VAV2/PIK3R1/BTK/GRB2/SRC/VAV1/PIK3CA/CD19/SOS1/PTPN6/CRKL/PTK2	21
panel30	walktrap	4	GOBP_ACTIVATION_OF_IMMUNE_RESPONSE	GOBP_ACTIVATION_OF_IMMUNE_RESPONSE	23/45	178/2116	0.129213483146067	6.07590511860175	10.4284077458539	3.87782312683623e-14	1.31070421687064e-11	3.36268919748751e-13	ESR1/ZAP70/LAT/PLCG1/PLCG2/CD36/FYN/ABL1/CD4/LCK/VAV2/PIK3R1/BTK/GRB2/SRC/VAV1/PIK3CA/CD19/SOS1/PTPN6/HSP90AA1/CRKL/PTK2	23
panel30	walktrap	4	GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	15/45	61/2116	0.245901639344262	11.5628415300546	12.3370453734305	2.34311504770228e-13	6.59977405102809e-11	1.69321107093384e-12	ZAP70/LAT/PLCG1/PLCG2/FYN/ABL1/CD4/LCK/BTK/GRB2/PIK3CA/CD19/SOS1/PTPN6/CRKL	15
panel30	walktrap	4	GOBP_ERBB_SIGNALING_PATHWAY	GOBP_ERBB_SIGNALING_PATHWAY	14/45	53/2116	0.264150943396226	12.420964360587	12.4097345094937	5.87124365917054e-13	1.4174859691426e-10	3.63664409915937e-12	SHC1/ERBB2/PLCG1/EGF/EREG/ABL1/TGFA/ERBB3/EGFR/GRB2/SRC/PIK3CA/SOS1/PTK2	14
panel30	walktrap	4	GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	29/45	358/2116	0.0810055865921788	3.8090626939789	8.59339754298281	7.23919037919004e-13	1.5292789676039e-10	3.92345564934883e-12	PRKACA/SHC1/IRS2/CAV2/ESR1/CAV1/PLCG2/CD36/FYN/ABL1/CD4/RET/RAPGEF1/MAPT/EGFR/IGF1R/PIK3R1/BTK/CRK/MET/GRB2/SRC/PIK3CA/SOS1/PTPN6/ADAM15/IRS4/CRKL/PTK2	29
panel30	walktrap	4	GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	22/45	184/2116	0.119565217391304	5.62222222222222	9.67002428924881	9.73656331485682e-13	1.82831022245645e-10	4.69063802158885e-12	ESR1/ZAP70/LAT/PLCG1/PLCG2/CD36/FYN/ABL1/CD4/LCK/VAV2/PIK3R1/BTK/GRB2/SRC/VAV1/PIK3CA/CD19/SOS1/PTPN6/CRKL/PTK2	22
panel30	walktrap	4	GOBP_FC_RECEPTOR_SIGNALING_PATHWAY	GOBP_FC_RECEPTOR_SIGNALING_PATHWAY	11/45	29/2116	0.379310344827586	17.8360153256705	13.4539088222598	2.88657945929325e-12	4.87831928620559e-10	1.25156166848874e-11	PLCG1/PLCG2/FYN/ABL1/LCK/VAV2/BTK/SRC/VAV1/SOS1/PTK2	11
