pathway	pval	padj	log2err	ES	NES	size	leadingEdge	collection	pathway_name
KEGG_PRION_DISEASES	0.948266666666667	1	0.00510013936399068	-0.212080875173045	-0.6183785416011	31	C6,C7,NOTCH1,NCAM1,C8G,PRKX,C5	KEGG	KEGG_PRION_DISEASES
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.835117124394184	1	0.00659812972303257	-0.250704176217479	-0.814163296531999	81	ADCY4,ADCY3,ANAPC2,IGF1,ADCY5,ADCY6,SPDYA,ANAPC4,MAPK12,MAPK11,PDE3A,ADCY2,PDE3B,RPS6KA6,CDC25B,FZR1,RAF1,ANAPC1,PRKX,ANAPC5	KEGG	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
KEGG_PROPANOATE_METABOLISM	0.941546666666667	1	0.00526142600414088	-0.217062369216562	-0.63290342046682	31	ACACB,ACSS2,ACSS1,LDHAL6A	KEGG	KEGG_PROPANOATE_METABOLISM
KEGG_PROSTATE_CANCER	0.982069104462577	1	0.0023195036148578	-0.183965459466162	-0.599583611767061	85	PDGFRA,IKBKB,PDGFRB,IGF1,TCF7L1,FGFR1,IKBKG,CASP9,KLK3,MTOR,RAF1,SOS1,EGF,AR,CREBBP,TCF7L2,PDGFD,NFKBIA,ATF4,PIK3CD,PIK3R5,PTEN,CREB3L1,BRAF,PDGFA,PDGFB,PIK3R3,ARAF,BCL2,RELA,FOXO1	KEGG	KEGG_PROSTATE_CANCER
KEGG_PROTEASOME	1.42105079227995e-08	1.30736672889755e-06	0.747739663149885	0.592610387367389	2.76764814632003	41	PSMB2,PSMB10,PSMB6,PSMB3,PSMA5,PSMD14,PSMB8,PSMF1,POMP,PSME1,PSMB9,PSMD8,PSMA6,PSMB1,PSMC3,PSMB5,PSMB7,PSMA2,PSMC2,IFNG,PSMB4,PSMA4,PSMD4,PSME2,PSMC4	KEGG	KEGG_PROTEASOME
KEGG_PROTEIN_EXPORT	0.00701844167191492	0.0496689718320133	0.407017918923954	0.416275934199788	1.6853209549641	23	SEC11A,SRP14,SRP9,SPCS1,SRP68,IMMP2L,SEC62,SRP72,SPCS2,SEC61B,SRP9P1,HSPA5,SRPRB,SEC61A1,SEC61G	KEGG	KEGG_PROTEIN_EXPORT
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.754118432769368	1	0.00995536618094533	-0.296823352332425	-0.810838975744613	21	PCK1,SLC9A3,ATP1A2,CA4	KEGG	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION
KEGG_PURINE_METABOLISM	0.966753454836771	1	0.00273518066794251	-0.212521622039071	-0.714817009070559	144	ADCY4,ADCY3,NPR1,PDE2A,NPR2,PAPSS2,AMPD2,PDE6C,POLE,ADCY5,ADCY6,PDE1B,ENTPD4,PDE3A,ADA,ADCY2,PDE7A,PDE8A,ENTPD6,PFAS,PDE3B,PDE11A,GUCY1A2	KEGG	KEGG_PURINE_METABOLISM
KEGG_PYRIMIDINE_METABOLISM	0.117534651855687	0.415891845027814	0.287805130535564	0.202215071377187	1.10201059055282	97	ENTPD1,TK1,NT5C1A,RRM2,TYMS,POLR3K,RRM1,NME1,NME2,PNP,ENTPD8,UMPS,PRIM1,PRIM2,POLR2E,RRM2B,POLR2I,CANT1,DCK,POLR2J,NME1-NME2,NT5C3A,DTYMK,UPRT,POLR2L,POLE3,UPP1,POLR2K,CMPK2,NT5E,POLR1E,POLR1B,ENTPD3,NME5	KEGG	KEGG_PYRIMIDINE_METABOLISM
KEGG_PYRUVATE_METABOLISM	0.644631578947369	1	0.0114792025833392	-0.304609478090264	-0.91069511733205	37	ACACB,PCK1,ACSS2,ACSS1,ACYP1,ME3,LDHAL6A,ME1	KEGG	KEGG_PYRUVATE_METABOLISM
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.982201779822018	1	0.00194206009124261	-0.20737307362649	-0.706404397083083	190	FGF17,MYL7,MYL2,FGF10,FGF7,ACTN3,ITGA7,ITGA10,ARHGEF7,PDGFRA,ACTN2,PAK3,PDGFRB,ARHGEF1,FGFR4,APC2,FGFR1,ITGA8,ITGA5,ITGA2B,ITGA1,ARHGEF4,TIAM2,MYLK,DIAPH2,ARHGEF6,RAC3,RAF1,SOS1,LIMK2,EGF,ROCK2,MYL5	KEGG	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
KEGG_REGULATION_OF_AUTOPHAGY	0.263986599664992	0.703964265773311	0.0259326721551838	-0.43300469569844	-1.17398373646656	20	ATG4B,ULK1,ULK3,ATG4D,ATG12,PRKAA1,GABARAPL1	KEGG	KEGG_REGULATION_OF_AUTOPHAGY
KEGG_RENAL_CELL_CARCINOMA	0.999695028972248	1	0.00188004331750693	-0.127571086831733	-0.406999218586687	66	HGF,PAK3,FLCN,EPAS1,VEGFA,RAF1,SOS1,TGFB3,GAB1,CREBBP	KEGG	KEGG_RENAL_CELL_CARCINOMA
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.514671634839311	0.966322253167685	0.016211870370756	-0.387252498461283	-0.985882428595848	15	AGTR1,ACE2,ENPEP,ANPEP,AGT	KEGG	KEGG_RENIN_ANGIOTENSIN_SYSTEM
KEGG_RETINOL_METABOLISM	0.0309626968191905	0.146080415762335	0.0831123213823906	-0.48420686676594	-1.43720300304993	35	ADH1B,ADH4,ADH1C,CYP26B1,ADH1A,RDH16,CYP3A5,CYP1A1,ALDH1A2,ADH6,UGT2B11,CYP2C8,CYP4A11,CYP3A7,CYP1A2,BCO1,CYP2A6,DGAT1,UGT1A6,RDH10	KEGG	KEGG_RETINOL_METABOLISM
KEGG_RIBOFLAVIN_METABOLISM	0.0284421460892049	0.145370968900381	0.218259775284787	0.478233881645978	1.61059898135792	13	ACP5,RFK,MTMR7,PHPT1,ACP6	KEGG	KEGG_RIBOFLAVIN_METABOLISM
KEGG_RIBOSOME	1.57306926788876e-28	2.89444745291532e-26	1.38774608305349	0.723811945271231	3.94177729981498	86	RPS4X,RPL41,RPS27L,RPL12,RPL24,RPL8,FAU,RPL37,RPL27A,RPL36AL,RPL15,RPS9,RPS24,RPL36,RPS20,RPL26L1,RPL29,RPL7A,RPL39,RPL14,RSL24D1,RPL3,RPL28,RPS2,RPL32,RPL36A,RPS29,RPL31,RPL4,RPS18,RPS13,RPS17,RPLP1,RPL38,RPL37A,RPL19,RPS3A,RPL27,RPS8,RPL35A,RPS21,RPL5,RPL6,RPL30,RPS6,RPS15A,RPL26,RPL9,RPL11,RPL23,RPS7,MRPL13,RPS25,RPL10,RPLP2,RPL34,RPLP0,RPS11,RPS3,RPL7,RPL13A,RPL35,RPL18,RPS19,RPL22,RPL10A	KEGG	KEGG_RIBOSOME
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.831194167779033	1	0.00700051701700313	-0.252419797058595	-0.787568340947825	52	IKBKB,MAPK12,MAPK11,IRF7,IKBKG,TBKBP1,DDX3Y,ATG12,TRAF6,TRIM25,IL12A,NFKBIA,IRF3,AZI2,MAVS,MAPK10,TRADD,MAP3K7,RELA,TBK1,DHX58,CHUK,RIPK1,CASP8	KEGG	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY
KEGG_RNA_DEGRADATION	1	1	0.0837037443963104	0.12048842494511	0.585886634072757	50	EXOSC5,EXOSC4,DCPS,LSM4,LSM8,ENO1,EXOSC1,LSM2,CNOT7,LSM1,LSM5,DDX6,LSM7,LSM3,EXOSC7,PARN,DCP1B,EXOSC3,C1D,EXOSC6,ZCCHC7,XRN2,EXOSC9,HSPD1,CNOT6L,HSPA9,CNOT6,CNOT4,LSM6,MPHOSPH6,DIS3,CNOT8,DCP2,PAPOLG,CNOT10,CNOT2,CNOT1,PAPOLA,PATL1,EDC3,EXOSC2,DCP1A,ENO3,ENO2,PNPT1,XRN1,EXOSC8,EXOSC10,CNOT3,EDC4	KEGG	KEGG_RNA_DEGRADATION
KEGG_RNA_POLYMERASE	0.270422535211268	0.710824949698189	0.103250260704189	0.263364507562637	1.12867765998372	28	POLR3K,POLR2E,POLR2I,POLR2J,POLR2L,POLR2K,POLR1E,POLR1B,POLR3B,POLR2D,POLR2F,POLR2J2,POLR2G,POLR3C,POLR2C,POLR3H,POLR3D,POLR3GL,POLR2A,POLR3G,POLR2J3,POLR1C,POLR1A,POLR3F,POLR1D,POLR3A,POLR2B,POLR2H	KEGG	KEGG_RNA_POLYMERASE
KEGG_SELENOAMINO_ACID_METABOLISM	0.785003825554705	1	0.00903865139238597	-0.283096245088413	-0.792290667241653	24	PAPSS2,MAT2A,CTH,GGT7,CBS,HEMK1,GGT5,AHCYL2	KEGG	KEGG_SELENOAMINO_ACID_METABOLISM
KEGG_SMALL_CELL_LUNG_CANCER	0.250795318709822	0.699186949130412	0.203508959461977	0.204442965328559	1.1041309277918	84	E2F1,CCND1,LAMC2,LAMB3,RXRG,FN1,ITGA2,CDKN2B,PIK3R2,ITGA3,TP53,XIAP,CDK4,CKS1B	KEGG	KEGG_SMALL_CELL_LUNG_CANCER
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.717827502888959	1	0.00982350447464149	-0.287167362562152	-0.861479589498941	38	STX2,STX1A,STX16,STX10,STX17,STX11,VAMP1,TSNARE1,STX1B,VAMP2,STX4,STX18	KEGG	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
KEGG_SPHINGOLIPID_METABOLISM	0.494176372712146	0.9389555034438	0.082532787767263	0.222386976307703	0.978551913614885	32	NEU1,DEGS2,GLB1,DEGS1,B4GALT6,SGMS1,SGPP1	KEGG	KEGG_SPHINGOLIPID_METABOLISM
KEGG_SPLICEOSOME	0.902385247544598	1	0.0048007111490094	-0.237310614447914	-0.792091020658952	125	PRPF3,THOC1,PRPF40B,SNRNP70,TCERG1,DHX16,PRPF38B,DHX38,RBM25,SRSF5,SRSF6,ACIN1,RBM17,SRSF4,SRSF2,SRSF10,THOC2,SRSF1,U2SURP,HNRNPA1L2,CHERP,SF3B1,DDX42,DHX15,DDX46,DDX5,NCBP1,SRSF7,DDX23	KEGG	KEGG_SPLICEOSOME
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.80297555791711	1	0.00820675574593828	-0.267060048773073	-0.785674736453875	33	AMY2B,GYS2,MGAM,UGT2B11,PYGM,AMY2A,PYGL,UGT1A6,GCK,HK1,GYS1,GBE1,GBA3,AGL,ENPP1,GANC,HK3	KEGG	KEGG_STARCH_AND_SUCROSE_METABOLISM
KEGG_STEROID_BIOSYNTHESIS	0.33146517213771	0.802494627280772	0.0694651820488472	0.288621285740991	1.06650071271426	17	TM7SF2,MSMO1,SC5D,CYP51A1,DHCR7	KEGG	KEGG_STEROID_BIOSYNTHESIS
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.031787220240026	0.146221213104119	0.0829663391489805	-0.509351642657887	-1.4534506418767	27	HSD17B3,AKR1C1,AKR1C2,CYP3A5,CYP17A1,AKR1C3,CYP19A1,CYP1A1,UGT2B11,HSD11B1,CYP3A7,HSD11B2,CYP21A2	KEGG	KEGG_STEROID_HORMONE_BIOSYNTHESIS
KEGG_SULFUR_METABOLISM	0.403799019607843	0.854011719630381	0.054338253937587	0.317416634380989	1.03537631973662	12	PAPSS1,BPNT1,SULT2B1,CHST13,CHST11	KEGG	KEGG_SULFUR_METABOLISM
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.0245648350130045	0.132842076999955	0.352487857583619	0.29503078883969	1.4390639355761	51	HLA-DMB,CD86,SNRPD1,HLA-DQA2,FCGR3A,HLA-DRA,FCGR1A,HLA-DPB1,HLA-DQA1,C1QA,HLA-DQB1,HLA-DPA1,SNRPB,SNRPD3,C1QC,ACTN4,HLA-DRB5,HLA-DRB1,HLA-DOA,HLA-DOB,C1QB,TRIM21	KEGG	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS
KEGG_TASTE_TRANSDUCTION	0.0109477299559944	0.068206873271827	0.142470368773132	-0.532323280657623	-1.53670041983512	29	ADCY4,TAS2R20,TRPM5,CACNA1A,GNB3,ADCY6,TAS2R4,TAS2R14,TAS2R5,TAS2R19,SCNN1B,TAS2R10,CACNA1B,KCNB1,PRKX	KEGG	KEGG_TASTE_TRANSDUCTION
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.638045419749936	1	0.0144258684311936	-0.404805014450455	-0.88835655358266	8	CSAD,GGT7,GAD1,GGT5	KEGG	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.941176470588235	1	0.00710696718442757	-0.238177166076546	-0.598528903127525	14	MVD,HMGCS2,IDI1,HMGCS1,PDSS1	KEGG	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.355766320250227	0.83510269101667	0.0195511904655164	-0.3305773704732	-1.0743691042074	82	CHRD,THBS3,DCN,BMPR1B,BMP5,ACVRL1,FST,TGFBR2,E2F4,SMAD9,BMP8A,RPS6KB2,AMH,SMURF1,ROCK2,TGFB3,GDF6,RPS6KB1,MYC,CREBBP,SMAD6,THBS1,THBS2,ID3,RBL2,ROCK1,PPP2R1B,ACVR2A,ZFYVE16,SMAD3,SMAD7,SMAD4,LEFTY1,INHBE,NODAL,SMAD1,BMP8B,ID4,GDF7,SMAD5	KEGG	KEGG_TGF_BETA_SIGNALING_PATHWAY
KEGG_THYROID_CANCER	0.774390898357841	1	0.00896501701693226	-0.278275578484119	-0.803320489305154	29	PAX8,TCF7L1,RXRB,NTRK1,PPARG	KEGG	KEGG_THYROID_CANCER
KEGG_TIGHT_JUNCTION	0.890750401284109	1	0.0051284994136215	-0.239838966591755	-0.797472482820299	116	MYH7,MYL7,MYL2,ACTN3,MYH6,MYH3,ACTN2,CLDN5,MYH7B,CLDN15,EPB41L2,CLDN18,MYH11,TJAP1	KEGG	KEGG_TIGHT_JUNCTION
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.682926829268293	1	0.193113963346815	0.169103611759468	0.919681494427028	87	IKBKE,TLR7,CCL3,PIK3R2,MAPK13,CD86,CXCL11,SPP1,IL1B,FADD,STAT1,CXCL10,IRF5	KEGG	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
KEGG_TRYPTOPHAN_METABOLISM	0.922365794726337	1	0.00538005383766523	-0.221573601916285	-0.664703446518337	38	IDO2,AOX1,OGDHL,CYP1A1,ASMT,AANAT,CYP1A2,TPH1	KEGG	KEGG_TRYPTOPHAN_METABOLISM
KEGG_TYPE_II_DIABETES_MELLITUS	0.433789001356569	0.874115983026874	0.0171062530194721	-0.342663570489265	-1.04181612752477	42	ADIPOQ,CACNA1A,IKBKB,SOCS2,SLC2A4,CACNA1D,CACNA1C,IRS4,MTOR,PRKCE,CACNA1B,ABCC8,IRS1,CACNA1G,PIK3CD,PIK3R5,GCK,SOCS4,MAPK10,PIK3R3,HK1	KEGG	KEGG_TYPE_II_DIABETES_MELLITUS
KEGG_TYPE_I_DIABETES_MELLITUS	2.86976370483863e-06	7.04983129723193e-05	0.627256739718528	0.558215168485631	2.56551709630358	37	HLA-DMB,HLA-G,CD86,HLA-DQA2,HLA-DRA,IL1B,HLA-DPB1,HLA-A,HLA-DQA1,HLA-DQB1,HLA-DPA1,IL1A,HLA-DRB5,HLA-DRB1,HLA-B,HLA-DOA,HLA-DOB,HLA-C,TNF,HLA-DMA,PTPRN2,FAS,IFNG,CPE	KEGG	KEGG_TYPE_I_DIABETES_MELLITUS
KEGG_TYROSINE_METABOLISM	0.179843980602994	0.551521540515848	0.0318160314817552	-0.408599143941255	-1.21684365037025	36	ADH1B,ADH4,AOX1,ADH1C,ADH1A,HPD,AOC2,AOC3,ADH6,TPO,HGD,DCT	KEGG	KEGG_TYROSINE_METABOLISM
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.966428786812745	1	0.00289063982495064	-0.203134655698462	-0.670346425943104	102	PLCG1,IKBKB,PAK3,LAT,MAP3K8,MAPK12,CBLB,MAPK11,NFATC4,IKBKG,ZAP70,NFATC1,RAF1,SOS1,NFAT5,MAP3K14,MAP2K7,CBLC,NFKBIA,ITK,PPP3CC,MALT1,PIK3CD,PIK3R5,NFATC3,GRAP2,PIK3R3,MAP3K7,PRKCQ,RELA	KEGG	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	1	1	0.000645806675189925	-0.116685198172083	-0.389976037244869	127	ANAPC2,ANAPC4,UBA7,CBLB,MID1,UBE2G2,FZR1,SMURF1,PIAS3,UBE2O,HUWE1,TRAF6,PPIL2,ANAPC1,HERC1,PIAS1,CBLC,ANAPC5,FBXW8,HERC4,ANAPC7,HERC2,UBE4A,BRCA1,ERCC8,SYVN1,UBR5,UBA6,UBE3B,SKP2,SOCS3,CDC16,SIAH1,CUL4A,KLHL13,UBE4B,WWP1,WWP2,BIRC6,CUL4B,PML,UBE2J2,FANCL	KEGG	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	0.982451579357858	1	0.00820231297653757	-0.24152442755629	-0.512056497595476	7	VARS2,BCAT2	KEGG	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.999791970043686	1	0.00290230397618845	-0.127713082764728	-0.38964540693095	43	AOX1,IVD,HMGCS2,ACAD8,MCCC1,HMGCS1,OXCT2,BCAT2,ACADS,ACADSB	KEGG	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.0165829145728643	0.0975954738330976	0.111555069436528	-0.407145694702843	-1.34519539599613	104	ADCY4,PTGIR,PLA2G6,PLA2G4B,ADCY3,JMJD7-PLA2G4B,CALML5,NPR1,NPR2,CALML6,AGTR1,ADRA1D,KCNMB3,ADCY5,ARHGEF1,ADCY6,PLA2G2A,MYH11,PPP1R12B,PPP1R14A,CACNA1D,ADCY2,AVPR1A,ACTG2,CACNA1C,ITPR1,MYLK,ARHGEF11,GUCY1A2,CACNA1F,PRKCE,RAF1,ADORA2A,CYP4A11,ROCK2,PRKCA,ADRA1A,PRKX,PRKG1,PPP1R12A	KEGG	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.92586008574715	1	0.00519263617278901	-0.220252160335997	-0.665667398944459	40	ADCY3,ADCY6,DYNC1I1,DYNC1LI2,PRKX,AVPR2,CREB3L1,DYNC2H1,VAMP2,STX4	KEGG	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
KEGG_VEGF_SIGNALING_PATHWAY	0.598214285714286	1	0.0120381552453106	-0.297516235891814	-0.954509319892033	70	PLA2G6,PLA2G4B,JMJD7-PLA2G4B,PLCG1,SHC2,PLA2G2A,MAPK12,MAPK11,VEGFA,NFATC4,CASP9,NOS3,NFATC1,SPHK2,RAC3,RAF1,PRKCA,NFAT5,PLCG2	KEGG	KEGG_VEGF_SIGNALING_PATHWAY
KEGG_VIBRIO_CHOLERAE_INFECTION	0.870821295914156	1	0.00620449978697512	-0.240252842892747	-0.742630622933336	48	ADCY3,PLCG1,ATP6V1C2,SEC61A2,TCIRG1,ATP6V1B1,CFTR,PRKCA,PRKX,PLCG2	KEGG	KEGG_VIBRIO_CHOLERAE_INFECTION
KEGG_VIRAL_MYOCARDITIS	0.000168934854166728	0.00222028665476271	0.518848077743792	0.346927712385302	1.78605276666755	62	CCND1,CXADR,BID,HLA-DMB,CD55,ACTG1,HLA-G,CD86,HLA-DQA2,HLA-DRA,HLA-DPB1,HLA-A,MYH10,ITGB2,MYH14,HLA-DQA1,HLA-DQB1,HLA-DPA1,RAC2,FYN,ACTB,HLA-DRB5,DAG1,HLA-DRB1,HLA-B,HLA-DOA,HLA-DOB	KEGG	KEGG_VIRAL_MYOCARDITIS
KEGG_WNT_SIGNALING_PATHWAY	0.620078148482116	1	0.0113226329605767	-0.285532718088595	-0.957315955776987	136	WNT2B,WNT11,SFRP5,TCF7L1,WNT6,APC2,DAAM2,WNT10B,CAMK2G,FZD9,PPP2R5B,AXIN2,DVL3,NFATC4,FZD4,NKD2,SOX17,FZD10,NFATC1,PRICKLE2,DVL2,RAC3,NKD1,FZD8,ROCK2,PRKCA,NFAT5,MYC,PRKX,CREBBP,LRP6,CSNK1E,TCF7L2,PLCB3,ROCK1,PPP2R1B,PPP3CC,PLCB1,TBL1Y,SFRP1,SMAD3,WNT9A,CAMK2B,SFRP2,TBL1X,PPP2R5D,NFATC3,PLCB2,SMAD4	KEGG	KEGG_WNT_SIGNALING_PATHWAY
