baseMean	logFC	lfcSE	stat	P.Value	adj.P.Val	gene_symbol	method	regulation	rank
67335.5128991757	1.29584342824228	0.032982868155614	39.288379110284	0	0	RP11-401L13.4	DESeq2	Up	42
218098.714854384	-1.20100754006582	0.0298398772504273	-40.2484075248207	0	0	ZNF251	DESeq2	Down	43
109081.789022013	-0.923251639918245	0.0202145872258147	-45.6725447620925	0	0	ERICH1	DESeq2	NS	44
2325.3705033433	-2.58173782579402	0.0594695494394807	-43.4127692260613	0	0	SNORD5	DESeq2	Down	45
61892.3808512263	-3.39109449703846	0.0681075607510108	-49.7902796641873	0	0	RP11-496I9.1	DESeq2	Down	46
71443.6176546123	-2.94481521815629	0.06076218838001	-48.4646010400294	0	0	LMNTD2	DESeq2	Down	47
176364.671232569	3.83129398355783	0.0360938888057956	106.147996525734	0	0	RP11-627K11.1	DESeq2	Up	48
110027.172549532	-2.14382175019394	0.0478708460134656	-44.7834523248432	0	0	TMEM255B	DESeq2	Down	49
6486255.04982792	6.07783433652416	0.108911403138216	55.8053074461905	0	0	SERPINA1	DESeq2	Up	50
19905.1760089796	-2.28870638833627	0.0503064258352227	-45.4953090055108	0	0	GOLGA6L10	DESeq2	Down	51
57836.7192639639	-2.25624753764047	0.0481500121558714	-46.8587116932917	0	0	GOLGA6L9	DESeq2	Down	52
48837.2917147642	-1.58243450005096	0.0403933478822602	-39.1756213093178	0	0	CSPG4P10	DESeq2	Down	53
474745.663180479	-2.63706024690175	0.0596883818316731	-44.1804613557544	0	0	HERC2P2	DESeq2	Down	54
298743.857631306	0.801961602021634	0.0207381436577406	38.6708480400703	0	0	BFAR	DESeq2	NS	55
9801.70439668016	-2.04277201479883	0.048077615642967	-42.4890458372316	0	0	NPIPA3	DESeq2	Down	56
163783.715711614	-2.13252317520601	0.0444019708642092	-48.0276693511584	0	0	PKD1P6	DESeq2	Down	57
3379.05038829595	-3.13362207638652	0.0609814705235078	-51.3864629613768	0	0	RP11-72I8.1	DESeq2	Down	58
44620.9849913008	2.22340258680051	0.0302241944233173	73.5636674268216	0	0	RP11-680G24.4	DESeq2	Up	59
449865.796336345	-1.9161746536944	0.0323600950865515	-59.2141230910888	0	0	NPIPA1	DESeq2	Down	60
307963.156326873	-2.07505076940902	0.0427608813690233	-48.5268475058193	0	0	RP11-958N24.1	DESeq2	Down	61
12189.6887952319	3.0235205571367	0.0585880133318415	51.6064700813719	0	0	ABCC6P2	DESeq2	Up	62
94744.6140797662	-2.12014567314316	0.0411365076306585	-51.5392724190094	0	0	NPIPA5	DESeq2	Down	63
357647.558702307	-2.18942715051571	0.0447424236002444	-48.9340311574841	0	0	PKD1P1	DESeq2	Down	64
241093.057916009	0.775048080676199	0.0192722975569892	40.2156555742428	0	0	AATF	DESeq2	NS	65
31471.7275651492	-1.31735382231891	0.0306438343826102	-42.9891966478738	0	0	CH17-258A22.4	DESeq2	Down	66
88198.6890581228	2.91602884127933	0.0738679276492665	39.4762508449536	0	0	SRCIN1	DESeq2	Up	67
257398.369958169	-1.50750434627625	0.0384641840385648	-39.1924171526633	0	0	SCARF1	DESeq2	Down	68
2513065.56919992	0.94099372790321	0.0204835602261862	45.9389733773058	0	0	YWHAE	DESeq2	NS	69
454590.289284322	-4.35572035336569	0.0819603776960647	-53.1442201196058	0	0	CFD	DESeq2	Down	70
426489.603747314	4.40174659411367	0.0400513126645359	109.902679869249	0	0	RPL41P2	DESeq2	Up	71
164888.075948769	-2.02864674122508	0.0391259691847976	-51.8491115617734	0	0	HERC2P9	DESeq2	Down	72
