logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_symbol	method	regulation	rank
2.29699438684081	-5.12344763729247	7.46638521369934	2.19939691364911e-13	3.65106344507798e-13	18.6290612070794	LA16c-359F1.1	limma	Up	15669
-2.05880911418334	-6.8497251596424	-7.46439107081684	2.2307141986419e-13	3.70281474287649e-13	18.6151541739965	RP1-60O19.2	limma	Down	15670
0.474669860471077	11.1678292464879	7.46304955950602	2.25202866160562e-13	3.73795657692705e-13	18.6058003667384	RPL26	limma	NS	15671
2.31418726958528	-2.72461034482759	7.46282214467022	2.25566173523507e-13	3.74374791955075e-13	18.6042148410272	TRBV7-9	limma	Up	15672
0.443762768817212	4.38375402298851	7.46169082773654	2.27382103133915e-13	3.77364632464511e-13	18.5963279743443	CYFIP2	limma	NS	15673
0.349428193804409	3.94720280970626	7.46162580463367	2.27486910891633e-13	3.77514485083722e-13	18.5958747035755	SMAP1	limma	NS	15674
0.746210887096786	1.75916015325671	7.45967261146462	2.30657434449696e-13	3.8275154880198e-13	18.5822607494673	MAMLD1	limma	NS	15675
0.37021908602151	2.86843563218391	7.45714432773047	2.34826129230648e-13	3.89644197972594e-13	18.564642946088	RYBP	limma	NS	15676
-0.56518182283667	3.42769297573436	-7.45672117861175	2.35531034446749e-13	3.90780412427716e-13	18.5616948281353	BTN3A1	limma	NS	15677
-0.419623489503335	3.58033014048531	-7.45671524321249	2.3554093675913e-13	3.90780412427716e-13	18.5616534767069	ETNK1	limma	NS	15678
-0.470561571940611	2.80969438058748	-7.45655813486596	2.35803197194577e-13	3.91190570969331e-13	18.5605589264254	SQLE	limma	NS	15679
0.472442434715828	1.69013026819923	7.45522242524265	2.38044532347807e-13	3.94883694572629e-13	18.5512540458035	TIGAR	limma	NS	15680
-0.641213383256538	3.63095670498084	-7.45384956543864	2.40370054790472e-13	3.98715993568967e-13	18.5416918747092	LIMD1-AS1	limma	NS	15681
-1.35588632872505	-4.66459348659004	-7.45215904221814	2.43264411683507e-13	4.03491302914151e-13	18.5299192297246	IGBP1P1	limma	Down	15682
-0.363391794674865	3.09887292464879	-7.45021078486037	2.46642597184351e-13	4.09068455994526e-13	18.5163546216057	SCLY	limma	NS	15683
-1.62199183947776	-0.815647892720306	-7.44960228633933	2.47707135681897e-13	4.10807849159769e-13	18.5121186230119	GPAA1P1	limma	Down	15684
0.618662768817214	5.68663333333333	7.44828795594682	2.50021948471153e-13	4.14620395389427e-13	18.5029700743317	PTTG1	limma	NS	15685
-0.416820583717363	6.58367624521073	-7.44592939489525	2.54229371207231e-13	4.2157083861222e-13	18.4865565491148	GPAA1	limma	NS	15686
-2.5570278161803	-4.48096998722861	-7.44569367892246	2.54653673925291e-13	4.22247511472605e-13	18.4849164197061	RN7SL81P	limma	Down	15687
-0.454784402201746	-0.798391060025543	-7.44478731820347	2.56291678686561e-13	4.24936438954369e-13	18.4786103135619	EME1	limma	NS	15688
0.40838332053252	4.28393767560664	7.44380821080446	2.5807280527132e-13	4.27862307216031e-13	18.4717988127478	GSR	limma	NS	15689
-1.8371860919099	-4.78770638569604	-7.44352476179558	2.58590706644642e-13	4.28693618262191e-13	18.4698270463383	RNF212B	limma	Down	15690
-1.83308362775223	-4.80665568326948	-7.44339753307655	2.58823503951053e-13	4.29052205804017e-13	18.4689420218671	RP11-3B12.4	limma	Down	15691
1.75683549667182	-2.97089131545338	7.44273385853128	2.60041213514485e-13	4.3104333448415e-13	18.4643256024106	RP11-10A14.5	limma	Up	15692
-0.380734581413217	3.3853122605364	-7.4423056025884	2.60829968317907e-13	4.32323220921244e-13	18.4613469086604	ACACA	limma	NS	15693
0.487445628520234	2.61338212005109	7.44079711474909	2.63627075224766e-13	4.36931556879788e-13	18.4508559487544	SERINC5	limma	NS	15694
-0.465039394521256	3.20798365261814	-7.44078552417844	2.63648680860007e-13	4.36939524552382e-13	18.4507753478832	PAPOLG	limma	NS	15695
-1.43092007168461	-1.98677637292465	-7.44048129893059	2.64216401580712e-13	4.3785249882237e-13	18.4486598033494	SLC44A5	limma	Down	15696
-0.440934389400927	4.97769808429119	-7.43962129059792	2.65827795664821e-13	4.40494794740247e-13	18.4426798184349	WDR26	limma	NS	15697
-2.11949091781875	-5.25397969348659	-7.43913916980898	2.66735370030052e-13	4.4197055101616e-13	18.4393277005038	RP11-432F4.2	limma	Down	15698
