variant	method	collection	pathway	NES	padj	leading_edge_n	composition_overlap_n	composition_overlap
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	-0.784157970027839	0.908855400662261	3	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	0.885369507484849	0.843404834407333	29	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	0.765194936729567	0.951193021282687	11	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT	0.907166362212293	0.838659790135932	50	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1.58027011702729	0.0154827678104888	56	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	1.01647414477883	0.624892815164364	10	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	1.2332875297252	0.349144988140726	10	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR	0.842336689229016	0.813429605156842	2	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	1.62864382099343	0.0889419319543584	5	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_ISOTYPE_SWITCHING	1.22536999053409	0.373161038400599	8	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_JNK_CASCADE	1.33994508115385	0.133653927665904	48	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY	-1.37456712168877	0.258466983411776	6	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	1.787800369218	0.0253315649867374	10	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_KERATINOCYTE_MIGRATION	0.938553915672544	0.710641512191436	4	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION	1.59887865628706	0.0777311749962201	11	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_KETONE_BIOSYNTHETIC_PROCESS	-0.513670071689329	0.997725184878967	6	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_KETONE_METABOLIC_PROCESS	-0.955391295179682	0.723048722893346	27	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_KIDNEY_DEVELOPMENT	1.50197164794724	0.137119051176656	11	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_KINASE_ACTIVITY	1.60691474237205	0.00249019661356256	52	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	1.28160014415153	0.309881571301482	21	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS	1.35399675806204	0.298171760770069	3	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	1.42541660764587	0.150026928656218	27	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	1.18190549998577	0.426660762669001	12	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	1.8542792383047	0.00226894124307667	31	1	FCER1G
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	1.73838646649823	0.00357694410375425	42	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION	1.65804209161002	0.0444819384242811	25	1	FCER1G
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	1.6312973525279	0.000557422397549692	137	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1.92376405152697	3.32522896059258e-06	105	1	FCER1G
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	1.89612656972406	2.36282162775351e-05	68	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	2.01956807344506	2.2383941780191e-07	125	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING	0.820990068452487	0.832455395201416	1	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	1.35706685280477	0.106396446789076	53	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS	1.11435457906144	0.483117738705933	14	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LIPID_LOCALIZATION	1.31489273400547	0.16842200685654	57	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS	1.30004516461258	0.104838254895559	82	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LIPID_STORAGE	1.33838674957055	0.243858476466568	20	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	-0.839806253613724	0.834896299491453	4	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	-1.03547905910115	0.605867108250617	5	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE	1.4448971602184	0.195360077822371	6	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LOCOMOTION	1.90447777093738	8.27967169818966e-15	293	3	COL1A1|ENG|COL3A1
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY	-1.02715295789227	0.613057779565431	3	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION	1.3519714302862	0.296127525014159	2	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	1.22176362260105	0.361062454558189	13	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	1.50260619643397	0.171496087513459	4	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	1.91379788951403	1.75314032982472e-09	212	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	1.80093039857877	0.00828191473633205	20	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	1.5122129711916	0.142029467006528	12	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	1.59668817646188	0.00614121272003065	91	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	1.89828460037906	7.71627570342751e-05	88	1	FCER1G
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	1.35459795606566	0.189716885208325	27	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION	-1.05337025314807	0.589720707581156	5	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH	1.20274519546011	0.400658594860924	10	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_LYSOSOME_ORGANIZATION	1.31789278932275	0.332859792115826	5	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MACROAUTOPHAGY	1.39140076977751	0.0614849338197422	49	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION	1.79980865147095	0.0131096730231597	27	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	1.49985013747415	0.138080118292332	11	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	1.36116652170659	0.2437131259299	15	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MACROPHAGE_DIFFERENTIATION	1.42283718478466	0.210020083540816	11	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MACROPHAGE_MIGRATION	1.72419517834194	0.0297748669904049	25	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	1.78612570340479	0.0312621970412339	7	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY	1.45960795476858	0.113395869275202	18	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MAST_CELL_ACTIVATION	1.48501706248504	0.1634993167405	10	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MAST_CELL_DEGRANULATION	1.4733428416374	0.157766257747123	14	1	FCER1G
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	-1.1501838347448	0.469518722125239	7	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE	0.650572925229735	0.993387026807999	10	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION	1.29575944270818	0.351176203831137	5	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	0.716114992728518	0.936956824233333	9	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION	1.28593815354584	0.288396415953659	15	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MEMBRANE_INVAGINATION	1.55337691379203	0.129466251698988	7	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION	1.68521933559865	0.0277594244863325	23	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MEMBRANE_LIPID_METABOLIC_PROCESS	1.41282287024163	0.247060739273312	8	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY	1.16938862020438	0.396789389876281	17	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	1.6698690708985	0.000157067334558218	94	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	1.20379917183864	0.405810733044788	10	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION	1.10696445963567	0.513684822813614	5	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION	-0.982404425944066	0.660580312696832	9	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MESENCHYMAL_STEM_CELL_DIFFERENTIATION	0.716898518707123	0.912268709417602	3	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION	0.767779714042084	0.882893699007693	9	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION	2.09480105483644	0.00128023991440665	9	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT	-2.00608094424252	0.0023056502931956	17	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	-1.33464497311479	0.0717905177645613	47	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	-1.20220870226622	0.267034212136043	29	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	-0.883922692038793	0.794174274044149	10	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION	0.915383848983571	0.741295728533848	6	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION	-0.980021568337615	0.684301733808132	10	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	-1.14572982860491	0.374799783595778	18	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MICROVILLUS_ORGANIZATION	0.80173396712861	0.851735368368311	5	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MIRNA_METABOLIC_PROCESS	1.01786598361299	0.614090005790004	24	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION	1.32063156976635	0.300124475453816	8	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MITOCHONDRIAL_FISSION	1.05235517814393	0.587596668132538	5	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MITOCHONDRIAL_FUSION	-0.820808861989856	0.83155435023279	6	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION	-1.12970309409468	0.473314563666587	11	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY	1.20796216735182	0.363610424411693	15	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS	1.35914110508902	0.221017705350414	11	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	1.7621212561862	0.00897880705227302	24	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	1.53887985649157	0.125289587532502	7	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	0.679004139110984	0.956693373730467	3	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION	1.53194781477356	0.0368173056328978	32	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	1.31738925406135	0.0474903154095904	163	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	1.42815178839212	0.0197959020967871	116	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS	-0.732548938777729	0.922491060233131	3	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	1.3201428081707	0.177537841439177	44	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	0.957881315283439	0.705463441919658	22	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY	1.14023647648335	0.480467639205373	12	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE	1.11509107808461	0.535908975519401	6	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MODIFICATION_OF_SYNAPTIC_STRUCTURE	1.12993608029066	0.507870228565279	3	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MOLECULAR_FUNCTION	1.65677992316123	3.81894226157108e-07	208	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MONOATOMIC_ANION_TRANSPORT	-0.620681399615528	0.971820219785607	4	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	1.61091933993175	0.00236131404253885	72	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	1.64266947584106	0.000414958888699075	99	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS	1.28353069066235	0.327046001504105	15	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION	1.39595244007977	0.246930213493182	10	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	1.78290295717706	0.00138542715537152	64	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	1.83728510434664	0.00371861521974836	25	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	1.62915729400326	0.0443449998122729	12	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MRNA_3_END_PROCESSING	0.708563230184277	0.925854648304253	2	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS	-1.0959316874917	0.419562325778614	70	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MRNA_EXPORT_FROM_NUCLEUS	-0.59844950295847	0.980585814572743	3	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	-1.10337533032815	0.359808513391124	105	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MRNA_PROCESSING	-0.985481102003927	0.667772364134116	41	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	-1.05265354764903	0.536411096581856	40	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	-1.14013315969739	0.42804127198116	12	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MUSCLE_ADAPTATION	1.25494616429409	0.289974145135593	28	1	MYH7
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	-1.08561201490555	0.476082764520795	25	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MUSCLE_CONTRACTION	1.25514896513505	0.228431386669451	44	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY	1.26697225386857	0.29461140903057	18	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	0.973999137474491	0.671845686669939	11	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	1.29114948880261	0.137738256992666	63	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MYELINATION	1.24026217613308	0.335559171200316	12	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	1.10447470448507	0.523323661440154	8	1	FCER1G
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	1.29455105519724	0.152624997746536	64	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	1.48512449054639	0.0590599876314162	39	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	1.78188573612541	0.0113987507894166	28	1	FCER1G
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION	1.32899352315646	0.215494020293677	19	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MYOBLAST_PROLIFERATION	-1.57229582808964	0.126489769736045	3	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_MYOTUBE_DIFFERENTIATION	0.930553357094342	0.725525652747095	6	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	1.78485361050341	0.025902614307152	21	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	1.31752911458978	0.333168310435437	8	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	1.84833414710175	0.00410228319745288	30	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NECROPTOTIC_PROCESS	1.15326147021196	0.457120869333706	9	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	1.75550429042139	6.0774384090283e-06	102	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	1.86210891339031	0.00120507474891058	27	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	1.51961617528349	0.0804836954778276	17	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION	1.37600522547119	0.248361618832014	7	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEUROGENESIS	1.73758225479154	0.00010425923983057	82	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	2.00016326243268	0.00251270300863696	16	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	0.890870847301611	0.760343465678462	4	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	1.29616428221158	0.2664512046358	15	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	1.77363298135168	0.000343168227911818	59	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEURON_DIFFERENTIATION	0.878404690380089	0.854098446522466	46	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEURON_MIGRATION	1.3423870325769	0.24061560809457	12	1	COL3A1
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEURON_PROJECTION_ARBORIZATION	1.3703124766146	0.273229080995461	7	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	1.74067551791947	8.24568596144136e-06	108	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEURON_PROJECTION_REGENERATION	1.50181259577734	0.139831574519324	8	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	1.12857519804948	0.485151080086902	17	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	0.688675526063322	0.946090950301816	11	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION	1.49131069487389	0.0883392903081024	28	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	1.38794416703265	0.143567453817933	31	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEUROTRANSMITTER_UPTAKE	-1.10548911085345	0.535908975519401	2	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	1.37423894733656	0.284585886274529	5	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEUTROPHIL_ACTIVATION	1.27753885402977	0.365030024034979	7	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS	1.61954998201672	0.0674850281248595	13	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION	1.50174170355758	0.115270014171586	14	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	1.49212944620584	0.0969140459267098	25	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	1.14529041497856	0.413113923105869	31	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	0.954103990597166	0.697923614751896	9	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	1.42577656208911	0.107691988569261	29	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION	0.795716714754431	0.857585457899097	3	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NUCLEAR_DIVISION	1.2898878547576	0.192892515263661	48	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	-1.60231282989583	0.097630953510318	5	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	-1.0148361205086	0.627924653713369	9	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING	-1.38698896908221	0.27171510337649	6	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	0.738611338383467	0.913328064815618	1	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	0.764187849720427	0.970001783768599	23	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY	1.08852491803516	0.562926279900153	9	0	
batch_corrected	voom_qw	GO_BP	GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	0.71798525230656	0.912268709417602	6	0	
